Merchant_ID,Fraudster
326134,0
52294,1
258592,0
338577,0
234288,0
343230,0
323181,0
346394,0
149425,0
215202,0
37500,0
222795,1
52246,0
66759,1
8594,0
74687,0
201225,0
129666,0
149686,0
89697,0
27774,0
89830,0
332182,0
196226,0
361245,0
14088,0
8624,0
60891,0
277287,0
24901,0
79941,0
140934,1
325240,0
166646,0
218006,0
308149,0
359554,0
272326,1
179061,0
173591,0
87202,1
90394,0
167280,0
263269,0
345751,0
279571,0
351411,0
247275,0
299588,0
350747,0
296724,0
44059,0
147185,0
304580,0
131929,0
102725,0
99274,0
194567,0
5095,0
327554,0
241079,0
128778,0
129095,0
288328,1
252198,0
63682,0
189403,0
121604,0
84426,0
27365,0
62736,0
305803,0
349915,0
37645,0
345768,0
330394,0
153013,0
310245,1
305520,0
67369,0
146100,1
222582,0
248061,0
340822,0
36195,0
22608,0
249203,0
129327,0
227841,0
237804,0
368173,0
266231,0
62408,0
396903,0
217278,0
250075,0
181348,0
114622,0
265090,0
267757,0
171441,0
316035,0
10297,0
191234,0
359102,0
110589,0
115652,0
378097,0
292622,0
256442,0
27606,0
271971,0
182399,0
95888,0
176009,0
393672,0
248118,0
327933,0
343128,0
331468,0
176836,0
11005,0
83123,0
324884,0
269110,0
28506,0
113152,0
164255,0
43335,0
263791,0
294275,0
326666,0
323239,0
347856,0
27141,0
227643,1
214815,0
106359,0
336950,0
258807,0
387215,0
396467,0
117261,0
157437,0
394213,0
388295,1
343955,0
163702,0
121204,0
274607,0
98393,0
821,1
354973,0
243256,0
341709,0
142140,0
309652,0
1986,1
374647,0
388160,0
205418,1
374818,0
386367,0
46334,0
73754,0
271328,1
80519,0
47420,0
366337,0
304397,0
65981,0
358572,0
201396,0
173944,0
223424,1
151730,0
366267,0
34522,0
375541,0
279580,1
373852,0
394189,0
66050,0
93117,0
352093,0
82975,0
71514,1
186521,0
193362,0
52280,1
274258,0
944,0
213259,0
337088,0
302953,0
166599,0
246920,0
157868,0
386593,0
126434,0
63876,0
92113,0
333139,0
166074,0
5535,0
59488,0
181203,0
48522,1
295411,0
30997,1
195416,0
278066,0
48197,0
37626,0
391227,0
151905,1
60681,0
49057,0
214737,0
10940,0
305473,0
325511,0
80028,0
133363,0
24097,0
398669,0
155881,0
162732,1
335855,0
302052,0
166030,0
194157,0
26140,0
387579,0
377390,0
139027,0
372572,0
321868,0
367569,0
312742,0
383555,0
4131,0
33308,0
66047,0
211871,0
336195,0
36798,0
187933,0
321846,0
136677,0
221773,0
311337,0
369707,0
391461,0
96850,0
162505,0
87798,0
23648,0
283868,0
395141,0
181349,0
340321,0
182363,0
372311,0
176156,0
377587,1
80949,0
130826,0
95462,0
314683,0
321511,0
352123,0
83210,0
340099,0
183665,0
179438,0
154909,0
320869,0
177204,0
207366,0
354423,1
162254,0
350745,0
76114,1
107380,0
308202,0
67545,0
194286,0
272066,0
133662,0
341345,1
289024,0
348511,0
207357,0
35448,0
161786,0
137026,1
111152,0
246097,0
78744,0
219086,0
374522,0
268415,0
10650,0
360127,0
129707,0
331765,0
337588,0
175995,0
552,0
133213,0
268833,0
25498,0
363688,0
234908,0
244798,0
270547,0
146325,0
316122,0
39127,0
124889,0
31145,0
299150,0
129223,0
187080,0
347451,0
334540,0
81076,0
280323,0
103774,0
67668,1
553,0
363894,0
191018,0
372028,0
211475,0
317120,0
282524,0
151678,0
202767,0
377685,0
311251,0
228108,0
227093,0
90555,0
292240,0
249323,0
126344,0
105479,0
134510,0
82690,0
148899,0
9077,0
169310,0
122084,0
299259,0
88622,1
299896,0
228034,0
318256,0
299054,1
341245,0
141954,0
43115,0
288075,0
10673,0
190399,0
37796,0
391830,0
328172,0
25898,0
276822,1
353638,0
84335,0
275405,0
367556,0
251552,0
12109,0
343552,0
348895,0
271682,0
170492,0
168499,0
161989,0
380030,0
394967,0
349413,0
147946,0
362371,0
924,0
956,0
316460,0
120814,0
95716,0
88679,0
358264,0
85211,0
355936,0
391183,0
237344,0
247956,0
83666,0
287634,0
385002,0
373117,0
42288,0
192140,0
224781,0
317575,1
51152,0
134376,0
236987,0
209054,0
217810,0
219862,0
31242,0
265665,1
296456,0
82933,1
204708,1
99926,0
198617,0
386351,0
355566,0
88978,0
193889,0
114210,0
148019,0
328826,0
121181,0
303584,1
45822,0
383940,0
345652,0
349380,0
180452,1
184908,0
53443,0
215902,0
369768,0
130738,0
59253,0
375777,0
81884,0
95583,0
242946,0
365696,0
385540,0
160167,0
103737,0
399484,1
88332,0
70874,0
375763,1
89896,0
253841,0
15001,0
85268,0
16289,0
77893,1
9150,0
28279,0
185389,1
327070,0
138890,1
155466,0
197039,0
241744,0
162135,0
143047,1
165273,0
87152,0
368271,0
274826,0
387918,0
238272,0
207013,0
224050,0
392042,0
261139,0
315195,0
5738,0
80798,1
240190,0
208115,0
146954,0
51460,0
104523,0
227581,1
79218,0
52406,0
43888,0
101442,0
72548,0
340991,1
45268,0
145574,0
208089,0
59904,1
247499,0
32075,0
66655,0
294874,0
164539,0
189086,1
3751,0
218787,0
102984,0
9971,0
138161,0
109842,0
255256,0
238925,0
324672,1
359534,0
21656,1
166855,0
323334,1
232432,0
120896,0
377992,0
223711,0
187810,0
144806,0
21144,0
10945,1
40328,0
78686,0
343802,0
200556,0
30138,0
391161,0
135086,0
167725,0
350658,0
1326,0
23366,0
354558,0
237500,0
129912,0
181055,0
219531,0
90107,0
142279,1
237245,0
11971,0
249077,0
100992,0
75049,0
168238,0
100069,0
204925,0
272417,1
47469,1
232946,0
335610,0
62599,0
82633,0
75318,0
361644,0
318276,1
96332,0
129566,0
95187,0
48145,0
139890,0
45315,0
144060,0
252139,0
25402,0
226871,0
89890,1
188902,0
343728,0
8230,0
229535,0
280362,0
200267,0
71988,0
60126,1
199774,0
367401,0
167152,1
272100,0
48532,0
124923,0
130854,0
219652,0
180284,0
90772,0
50518,0
377080,0
293427,0
154996,0
387168,0
384579,0
287329,0
308388,0
193603,0
344057,0
257654,1
50069,0
302638,1
344371,0
385422,0
307219,0
287653,0
192196,0
273649,0
169786,0
346122,0
214383,0
121693,0
171539,0
226956,0
387359,1
169611,0
50955,1
371669,0
311517,0
322296,0
43288,0
173616,0
380358,0
185738,0
58789,0
153922,0
77932,1
92352,0
117040,0
107378,0
123349,0
392,0
121016,0
166114,1
74071,0
251172,0
25646,0
79808,0
246026,0
14595,0
81685,0
6803,0
98072,0
38193,0
165275,0
103864,0
29493,0
88654,0
266905,0
98048,0
49647,0
358397,0
183198,0
276123,0
112558,0
149368,0
222889,0
44701,0
300246,1
338245,0
395668,1
109407,0
246952,0
365054,0
266415,0
50479,0
25097,0
128884,0
181416,0
42849,0
370848,1
256765,0
397920,0
145176,0
32916,0
203155,0
147187,0
310042,0
218112,0
154433,0
143305,1
191405,0
194051,0
211638,0
285124,0
310127,0
335214,0
182494,0
177530,0
112,0
39801,0
338835,0
370069,0
195215,0
229306,0
62062,0
292801,0
82763,0
187557,0
87802,0
152583,0
366266,0
10438,0
123888,0
157577,0
62633,0
301223,0
331638,0
284915,0
279551,1
283695,0
393502,0
263789,0
251338,0
57712,0
329317,0
293329,0
100962,0
273335,0
362063,0
375791,0
47840,0
395963,0
112798,0
22438,0
247621,0
334681,0
177758,1
239585,0
242592,0
191179,1
399023,0
20958,0
384973,0
333332,0
251198,0
272077,0
105377,0
289170,0
110981,0
226649,0
119677,0
283575,0
86118,0
372800,0
364724,0
74996,0
209913,0
35555,0
305452,0
20559,0
214174,0
308696,1
217799,1
52862,1
269796,1
71648,0
230891,0
194602,0
7670,0
349792,1
125655,0
240983,0
11662,0
108330,0
138691,0
62328,0
178651,0
191539,1
21067,0
297659,0
394682,0
119573,0
353056,0
381927,0
170653,0
127988,0
208769,0
66036,0
192848,0
27323,0
102098,1
193016,0
35244,0
173180,0
106171,0
111255,0
213106,0
51190,0
174587,0
305715,0
156677,0
326901,0
134689,0
122684,0
175360,0
113599,0
196738,0
231259,0
226519,0
14917,0
108498,0
292916,0
36535,0
194652,0
256962,0
70749,0
131856,0
341598,0
93574,0
379109,0
234309,1
52210,0
291797,0
120857,0
45561,0
77714,0
11755,0
348905,0
240085,0
157493,0
206472,0
46798,1
329306,1
333331,0
359917,0
42559,0
194954,0
256651,0
36164,0
179731,0
261593,0
326562,0
390749,0
102906,0
244140,1
289984,1
384394,0
298511,0
333128,0
225430,0
199607,0
28869,1
279875,0
131567,0
238810,0
237734,0
20944,0
271440,0
350948,0
61412,0
338535,0
87429,0
43639,0
233588,0
56398,0
366282,0
34030,0
280431,0
157167,0
246618,0
93284,1
171589,0
139463,0
294606,0
382899,0
221949,1
320072,0
358997,0
69892,0
93024,0
37930,1
25279,0
327026,0
111350,0
206991,0
143581,0
115648,0
60460,0
307359,0
20087,0
223169,0
193284,0
335186,1
303833,1
325266,0
279828,0
99165,0
43093,0
28900,0
254702,0
24325,1
366691,0
117117,0
3436,1
124055,0
349388,0
225164,0
399009,0
42329,0
274111,0
361438,0
325764,1
88597,0
97043,0
47899,0
313439,0
244469,0
203642,0
395473,0
178051,0
14882,0
333676,0
306665,0
338663,0
288236,0
188172,0
77736,0
393753,0
348127,0
79450,0
273209,0
137861,0
245124,0
225941,0
84769,0
109133,0
245131,0
82435,0
288263,0
93508,0
282206,0
346190,0
193840,0
42101,0
159674,0
205935,0
317508,0
186811,0
281707,0
82837,0
61768,0
51254,0
268009,0
45859,1
267923,0
343293,0
261731,0
382731,0
173183,0
377162,0
73507,0
371411,0
21683,0
82229,1
224867,0
274944,0
145202,0
344113,0
57546,0
382893,0
366388,0
109054,0
195114,0
117873,0
234426,0
11151,0
32797,0
50432,0
336949,0
192592,1
119544,0
370143,0
18257,0
354605,0
133991,0
63443,0
138899,0
367311,0
97166,0
56763,0
360443,0
216614,0
38351,0
127961,0
272134,0
308302,0
100751,0
8672,0
67750,0
171164,0
2366,0
290006,0
285332,0
360545,0
83226,0
236208,0
367285,0
344721,1
382670,0
378462,0
66285,1
169069,0
349065,0
102184,1
169768,0
234856,0
18405,1
200289,0
245363,0
20057,0
32449,0
224040,1
95162,0
390164,0
274533,0
154505,0
127664,0
317652,0
313161,0
207200,0
322128,0
99878,1
11078,0
240362,0
47437,1
170322,0
97049,0
323535,0
363472,0
138185,0
23722,0
146168,0
71440,0
38138,0
371391,0
47089,0
92719,0
259977,0
292492,0
39113,1
29682,0
24449,0
131614,0
367456,0
148604,0
257073,0
233013,0
335441,0
105342,0
291152,0
343367,0
58357,0
166072,0
45033,0
65982,0
38179,0
391490,0
276742,0
282450,0
26307,0
15697,0
199329,0
318212,0
20551,1
120600,0
289703,0
336990,0
338530,0
99459,0
55956,0
72862,0
159944,1
80607,1
240073,0
194021,0
330016,0
59301,0
105761,0
265611,0
69520,0
324311,0
137188,0
126711,0
212267,0
11886,0
145812,0
44666,0
150207,1
214325,0
83048,0
377537,0
387653,1
60133,0
156686,0
379702,0
92962,0
165072,0
222817,0
208571,0
247665,0
336133,0
250165,0
138213,1
113196,0
355785,0
61581,0
66378,1
188349,0
135787,0
353555,0
139399,0
41389,0
115313,0
78616,0
189422,0
113532,0
374513,0
160421,0
269024,0
53530,0
392822,0
25477,0
390858,0
149953,0
101356,0
388359,0
330171,0
378870,0
123633,0
261082,0
280817,0
362753,0
363415,0
10614,0
143584,0
278189,0
360299,0
199341,0
244496,0
255288,0
43649,0
258001,0
180793,0
227877,0
122728,0
23088,0
388469,0
122570,0
189507,0
25220,0
354333,0
208736,0
114954,1
257448,0
302187,0
119372,0
104176,0
30348,0
133146,1
8891,0
225040,0
19308,0
279864,1
345675,0
309009,0
301260,0
152354,0
273983,0
384052,0
50607,0
34668,0
50095,0
392297,0
80381,0
161793,0
262273,0
136183,0
88364,0
204272,0
217089,0
246324,0
370000,0
205008,0
236559,0
368295,0
397198,0
40394,0
55738,0
44927,0
393908,0
381360,0
290059,0
132683,0
352171,0
299272,0
42552,0
372434,0
324255,0
192438,0
84033,0
266165,0
244226,0
113728,0
91525,0
149766,0
392319,0
110771,0
2389,0
73124,0
220854,0
135626,0
162876,1
352681,0
270538,0
395909,0
276337,0
369971,1
68513,0
247683,0
142151,0
159733,0
268788,0
388787,0
149119,0
225386,0
307968,0
379963,0
228039,0
152459,0
64410,0
298800,0
255605,0
44999,0
337087,0
99815,0
283233,0
294464,0
40971,0
285317,0
93221,0
174324,0
291647,0
62937,1
395525,1
225586,0
343924,0
280052,0
356903,1
395787,0
197653,0
219381,1
29087,0
386461,0
194670,1
83617,0
190058,0
278068,0
275228,0
36994,0
358360,0
330502,0
142163,0
195911,0
210997,1
126592,0
301370,1
214238,1
170542,0
251306,0
3109,0
204418,0
135952,0
246373,0
397652,0
193815,0
169949,0
354837,0
184400,0
376058,0
283581,0
138406,0
320205,0
204741,0
137094,0
87898,0
224299,1
76352,0
367876,0
361012,1
143429,0
23146,0
365629,0
249934,0
324925,0
101668,0
275070,0
248909,0
1305,0
388821,0
192904,0
232694,1
279421,0
158349,0
329697,0
114830,0
44926,0
346201,0
321129,0
276620,0
138191,0
161137,0
177344,0
27696,0
159172,1
49960,0
276593,0
183742,0
147574,0
2550,0
194600,0
139840,0
333106,0
322593,0
398475,0
255263,0
225585,0
94662,0
181613,0
146643,0
328687,1
274812,0
74928,0
100881,0
191760,0
290000,0
301448,0
309235,0
394362,0
358820,0
77817,0
168799,0
70072,0
56952,0
114558,1
258954,1
340074,0
330086,0
132586,0
193368,0
143811,0
359027,0
4672,0
121779,0
249838,0
161735,0
89747,1
377912,0
154979,0
312968,1
130268,0
257983,0
34141,0
38378,0
259160,0
272047,0
292447,0
344570,0
153851,0
366457,0
183922,0
5035,0
88749,0
155711,0
39983,0
235911,0
186424,0
331373,0
143401,0
342715,0
3290,0
345143,0
163544,0
43981,0
164933,0
131684,0
53524,0
134553,0
143108,0
379164,0
173354,0
50888,0
346217,0
216968,0
284457,1
36905,0
59900,1
203005,1
303966,0
207929,0
297899,0
398428,0
181161,0
391462,0
130694,0
216512,0
110577,0
343041,0
61365,0
295342,0
191157,0
165084,0
105649,0
78889,1
195896,0
256906,0
332360,0
225322,0
357137,0
88728,0
155151,0
372531,0
373300,1
28598,0
370802,0
118903,0
242745,1
157721,0
355139,0
7796,0
363124,0
217886,0
344403,0
333653,0
339525,0
224518,1
339241,0
85248,0
126866,0
10783,0
370103,0
61116,0
314002,0
157424,0
166133,0
274382,1
233847,0
125901,0
41310,0
228309,0
164169,0
38319,0
329158,0
167691,0
254731,0
7465,0
268292,0
276340,0
181500,0
55550,0
132574,0
182478,0
282470,0
322233,0
243293,0
130658,0
257439,0
159758,0
133552,0
351142,0
233228,0
253676,0
75879,0
285195,0
348219,0
170187,0
223523,0
355934,0
59188,0
197732,1
12172,0
15041,0
248072,0
155840,0
215486,0
232288,0
139453,1
116022,0
100277,1
281899,1
350369,0
349204,0
296972,0
145729,0
279663,0
358486,0
271061,0
42480,0
243435,0
202646,0
80691,0
258472,0
268222,0
58167,0
226849,0
67115,0
41354,0
382316,0
368880,0
258225,0
13754,0
225917,0
340248,0
171536,0
369266,0
229429,0
359236,0
184416,0
279471,0
48622,1
24475,0
248187,0
246018,0
388945,1
205024,0
344917,0
112429,0
237907,0
101651,0
186709,0
239349,0
351915,0
344779,0
233730,0
371031,0
179874,0
98858,0
320252,0
85262,0
194780,0
260516,1
128801,0
321211,0
92385,0
123804,0
224722,0
267431,0
246402,0
102100,0
76889,0
354644,1
94150,0
362184,0
319746,0
382320,0
118934,0
305250,0
269054,0
261478,0
282261,0
39511,0
35938,1
320779,0
60535,0
354702,1
147333,0
93333,0
147920,0
333528,0
178471,1
44163,0
45262,0
238958,0
178495,0
392499,1
60048,0
247543,0
210122,0
63160,0
228835,0
160728,0
242541,0
263369,0
375373,0
293434,0
102185,1
359487,0
162739,0
171468,0
152303,0
284322,0
285552,0
39364,0
286460,0
54393,0
71451,0
2525,0
139262,0
330956,0
303384,0
34761,0
235957,1
67221,0
399848,0
160712,0
340947,0
144011,0
117439,0
19969,0
267875,0
237493,0
344786,0
93854,1
291719,0
190823,0
103783,0
6485,0
202051,0
257445,0
226973,0
12126,0
282981,0
294061,0
19936,0
58343,0
337681,0
359575,0
272515,0
178704,0
15004,0
82516,0
81612,0
390151,0
354051,0
229997,0
45018,0
18710,1
195487,0
225413,0
308689,0
159655,0
225533,1
141385,0
156140,0
228292,1
174737,0
216518,0
105436,0
378644,0
41027,0
346511,0
316453,0
195830,0
212713,0
179246,0
121417,1
327870,0
348690,0
231221,0
304151,0
33900,0
44,1
363343,0
124474,0
359001,0
244856,0
40769,0
212357,1
113544,0
62142,0
148980,0
382062,0
56121,0
23101,0
311909,0
225587,0
138435,0
267122,0
333566,1
339329,0
78052,0
342097,0
327130,0
303378,0
283359,0
313893,0
37161,0
6429,0
342084,0
119367,0
166989,0
210714,0
331047,0
93941,0
181443,0
205089,0
67184,0
291358,0
368085,1
339887,0
277583,1
78100,0
128990,0
344498,0
254144,0
9928,0
298933,0
190963,0
256,0
272198,0
398775,0
332603,0
159354,0
224836,0
387084,0
331505,1
212204,0
398181,0
7406,0
386327,0
395894,0
74589,0
375412,0
244920,0
258708,0
121991,0
304830,0
302437,0
368906,0
376399,0
77912,0
121223,0
216161,0
281485,0
50626,0
65777,0
167292,0
346697,1
170009,0
91806,0
238412,0
397563,0
207707,0
82201,0
318664,0
337275,0
85771,0
195302,0
79368,0
93733,0
96864,0
350661,0
92729,0
204094,0
2094,0
352332,0
399944,1
145674,0
282802,0
292506,0
367545,0
283504,0
350298,0
99855,0
388571,0
302164,0
180905,1
391242,1
20441,0
212348,0
277168,0
169683,0
203326,0
180377,1
242014,0
142610,0
284189,1
151094,0
189980,0
9819,0
162887,0
63359,0
35381,0
49260,0
179364,0
254061,0
68449,0
114297,0
186753,0
373059,0
232759,1
91942,0
328524,0
332915,0
170470,0
189539,0
202303,1
343833,1
350668,1
307625,0
101795,0
22222,0
321238,0
121248,0
274743,0
51049,0
352074,0
85739,0
322735,0
208246,0
319687,0
342236,0
6425,0
204570,0
383583,1
261585,0
277077,0
123590,1
241306,0
345565,0
168099,0
235771,1
170713,0
171243,0
147193,0
289130,0
228520,0
101257,0
40368,0
272040,0
345956,0
317707,1
366975,0
263108,0
121327,0
133918,0
11783,0
399412,0
252866,0
80237,0
284242,0
121817,1
92747,0
66606,0
322337,0
1954,0
284439,0
11105,0
18749,0
291250,0
369035,0
64399,0
181412,0
353675,0
40365,0
183000,0
366512,0
284940,0
176940,0
33682,0
125566,1
146483,0
320687,0
385096,0
181114,0
388287,0
226065,0
9140,0
298385,0
80518,0
154001,0
373889,0
5376,0
346710,0
87591,1
138632,0
2010,0
72144,1
332870,0
117860,0
283771,0
115108,0
43502,1
241253,0
86276,0
124906,0
374859,0
90501,0
138569,1
302755,1
304494,1
168127,0
259762,0
188695,0
341271,0
205705,0
155145,0
105313,0
290825,0
127288,0
399524,0
339915,0
118672,0
10754,1
365541,0
318284,0
386412,0
131349,0
59802,1
167242,0
200088,0
366303,0
167080,1
266310,0
275735,0
164454,0
164502,0
290968,1
300174,0
122749,0
41572,1
121756,0
18377,0
72507,0
236364,0
94458,0
5327,1
94634,0
75173,0
35762,0
135074,0
230262,0
81534,0
50469,0
34254,0
120137,0
376271,0
178806,1
9521,0
18446,0
70305,0
182941,0
392997,1
298317,0
305202,0
166237,0
21002,0
284593,0
361925,0
287869,1
357964,0
367821,0
212013,1
103943,0
77069,0
237885,0
121997,1
58484,0
10653,0
9975,0
331223,0
256329,0
280640,0
370607,0
59772,0
109455,0
123940,1
214415,0
312149,0
250408,0
31754,0
24444,0
171895,0
220641,0
307287,0
224791,0
17528,0
72217,0
19923,0
6309,0
270722,0
184498,0
30705,0
345721,0
357298,0
234248,0
27166,0
319462,0
301962,0
83582,0
355257,0
35229,0
358629,0
22868,0
100166,0
166686,0
348454,1
308971,0
358224,0
259944,0
355214,0
345741,0
231893,0
100783,1
37677,0
119146,0
25833,0
372580,0
140448,1
203608,1
265213,0
337709,0
282746,0
31437,0
179675,0
219637,0
76896,0
141168,0
212800,0
287764,0
64228,0
72788,0
319599,0
55144,0
105886,0
333685,0
87161,0
31817,0
173795,0
394596,0
222024,0
144065,0
280219,0
348595,0
279703,0
91652,0
244301,0
179521,0
99512,0
160506,0
310647,0
377711,0
124675,0
131317,0
55578,0
359225,0
32483,1
111452,0
359744,0
74153,0
94049,0
338896,1
261710,1
68413,0
210082,1
110145,0
203810,1
47423,0
301826,0
285399,0
205516,0
28821,1
82079,0
46593,0
273756,0
199835,0
341431,0
209283,0
140006,0
76437,0
220731,1
74623,0
73677,0
292128,0
205157,0
244712,0
308414,0
109805,0
250712,0
54199,0
1553,0
338064,0
299938,0
177254,0
294279,0
69971,0
86798,0
237582,0
289757,0
85794,0
238032,0
374449,0
13623,0
171506,1
308495,0
97978,0
27414,0
25120,0
298102,0
346285,1
326669,0
339323,0
244762,1
218876,1
209192,0
212584,0
273592,0
291831,0
356535,0
72359,0
345159,0
275135,0
110027,0
368069,0
78328,0
74914,0
268297,0
110695,0
263682,0
271274,0
250820,0
202362,0
350544,1
14360,0
172740,0
144383,0
11060,0
197684,0
193988,0
24888,0
355099,0
330622,0
39413,1
399547,0
139063,0
11948,0
390242,0
279416,1
285277,0
282395,0
343001,0
355570,0
180306,0
132215,0
81228,0
218385,0
37397,0
311225,0
329837,0
392542,0
210651,0
257418,0
80283,0
59138,0
11062,0
65707,0
159497,0
319232,0
39400,0
201269,1
31228,0
292430,0
54808,0
234126,0
376958,0
275113,0
289366,1
90522,0
131589,0
379096,1
102757,0
204824,0
42043,0
290799,0
392344,0
209151,0
90,0
245704,1
21203,0
54213,1
181488,0
206658,0
121759,0
21549,0
360657,0
271812,0
333532,0
37150,0
323275,0
265632,0
64723,0
225681,0
314211,0
116153,0
248941,0
378741,0
36501,0
37582,1
51621,0
372367,0
165173,0
20091,0
266360,0
12653,0
396982,0
382222,1
133898,0
257055,0
298239,0
346328,0
69669,0
215661,0
192926,0
207114,0
144261,0
91270,0
105537,0
381361,1
353875,0
57148,0
396850,0
176252,0
263508,0
203978,0
308544,0
300000,0
191871,0
358672,0
62025,0
302471,0
28749,0
74316,1
290165,0
275190,0
143279,1
354327,0
340239,0
393756,0
157468,0
24402,1
368116,0
206034,0
48755,0
8469,0
315654,1
247311,0
20868,0
175525,0
174318,0
279012,0
389287,0
98241,0
52703,1
220945,0
183786,0
288924,0
49242,0
366417,0
239873,1
161744,0
316523,0
390501,0
171417,0
199645,0
253815,0
147104,0
169196,0
365969,0
45604,0
12945,0
94864,0
360872,0
187191,0
260072,0
99254,0
175669,0
2012,0
57187,0
137527,0
48917,0
175402,0
85955,0
177918,0
353168,0
362698,0
275981,0
371594,0
370563,0
376287,0
132266,0
293785,0
349140,0
355597,0
175674,0
58680,0
176317,0
215605,0
316405,0
344247,0
281867,0
47171,0
37461,0
175728,1
11204,0
45676,0
224427,0
153456,0
305847,0
58479,0
156443,0
345305,0
243131,0
336865,0
348942,0
199399,0
11167,0
232300,0
167810,0
45438,0
168619,0
336665,0
266309,0
32550,0
88319,0
125689,0
379024,0
96498,0
163487,0
215874,0
143110,1
133627,0
312579,0
396272,0
270284,0
395964,0
35519,0
317027,0
113513,0
58987,0
348659,0
210567,1
371378,0
294882,0
323433,0
119766,0
383095,0
35738,0
238770,0
44755,0
157273,0
8340,0
387978,0
356294,1
370871,1
359876,0
75467,0
172613,0
56144,0
189502,0
387407,0
201731,1
399692,0
8327,0
34945,0
361196,0
301973,1
199590,0
179801,0
170354,0
105393,1
260022,0
188117,0
103039,0
33578,0
209863,0
55125,0
134724,0
276236,0
213301,0
376027,0
227088,0
182702,0
47670,0
232285,0
359309,0
122918,0
360999,0
174533,0
341553,0
352892,0
40924,0
270163,0
41345,0
219217,0
37651,0
268101,0
15872,0
229093,0
166674,0
361719,0
60909,1
120508,0
258537,1
322152,0
213351,0
239158,1
74520,0
239009,0
8725,0
291307,0
256338,0
262640,0
309400,0
31362,0
193130,0
128730,0
195690,0
7243,0
369510,0
307811,0
259400,0
241387,0
196598,0
123358,0
247744,0
24768,0
130918,0
98064,1
187948,0
80868,1
149350,0
238532,0
136078,0
338888,0
36564,0
94041,0
179542,0
203659,0
302142,1
360019,0
324260,0
239935,0
357768,0
104683,0
349368,0
307317,0
70948,1
274192,0
116769,0
116562,1
175997,0
171669,0
282448,0
14753,1
127861,1
298003,1
345853,0
201791,0
276757,1
184764,0
159799,0
118644,0
190563,0
139110,0
259062,0
395085,0
258598,0
145503,0
324980,0
230233,0
15223,0
193311,0
146352,0
22672,0
159902,1
159061,0
10278,0
319191,0
92903,0
140018,0
38455,0
266949,0
164513,0
7721,0
102023,0
205447,0
398054,1
303568,0
251110,0
161843,0
132083,0
295515,0
220798,0
173673,0
68500,0
206823,0
200817,0
139083,0
287026,0
247784,0
179159,0
212478,0
337323,0
245692,0
203069,0
53279,0
304871,0
233273,0
5858,0
186284,0
105675,0
81856,1
399956,0
3520,0
254296,0
275570,0
391563,0
346163,0
318684,0
276626,0
325192,0
358711,0
47182,0
40570,1
250143,0
382456,0
244753,0
240477,0
379679,0
348934,0
356465,0
224585,0
208006,0
125321,0
349568,0
77957,0
232469,1
154783,0
317705,0
325534,0
91586,0
284150,0
306590,0
48652,0
238327,0
68842,0
190551,0
229157,0
366928,0
154847,0
196519,0
12220,0
269617,0
281431,0
5583,0
131072,0
245683,0
234960,0
23147,0
311988,0
397080,0
19659,0
202510,0
59837,0
377353,1
352211,0
183445,0
78921,1
14533,0
100137,0
178789,0
176941,0
4015,0
106520,0
262707,1
378808,0
297509,0
104585,0
236406,0
82799,0
38535,0
73008,1
310113,0
206250,0
175622,0
324765,0
148702,0
59986,0
315434,0
255500,0
133423,0
243307,0
49114,0
356832,0
22940,0
298075,0
349409,0
274557,0
11080,0
20745,0
339306,1
85078,0
307650,1
156748,1
10013,0
103190,0
147825,0
280130,1
309198,0
357217,1
177123,0
399281,0
29900,0
294779,0
168439,0
76524,0
303297,0
221960,0
245947,0
284187,0
42834,0
121336,0
389408,0
309344,0
208519,0
196551,0
4861,0
148676,1
174777,1
388551,0
103813,0
69006,0
226227,0
228134,0
116807,0
377420,0
390710,0
140606,0
164684,0
7304,0
223502,0
107662,0
109883,0
91009,0
176751,1
138218,1
290688,0
368301,0
330315,0
397191,0
306230,0
49400,0
100698,0
166232,1
187460,0
271769,0
47481,0
230287,0
10523,1
218406,0
384888,0
90430,0
67332,1
292301,0
63669,0
385977,0
37155,0
216592,0
347090,1
201008,0
165834,0
61293,0
226802,0
226193,0
94047,0
69439,0
267637,0
231888,0
370643,0
233415,0
34607,0
262031,0
322140,0
247859,0
89078,0
185257,0
52995,0
239342,0
175477,0
95264,0
13200,0
232532,0
53677,0
79016,0
123508,0
374030,0
303836,0
5531,0
243422,0
295178,0
32787,0
247571,0
337740,0
190200,0
328749,0
225919,0
186719,0
201827,0
56358,0
338157,0
379037,0
232104,0
120058,0
295657,0
20033,0
216099,0
78406,0
199971,0
12360,0
279101,0
305497,0
43869,0
276896,0
97610,0
361477,0
226321,0
308133,0
164600,1
19761,0
301076,0
103707,0
228473,0
63406,0
125300,0
209452,0
165716,0
37926,0
48550,0
193503,0
90530,1
389903,0
155560,0
317125,0
389557,0
261013,0
2118,0
32040,0
108116,0
373972,0
132450,0
210918,0
146139,1
21048,0
227366,0
84931,0
28711,0
45468,0
144602,0
230321,0
174681,0
147650,0
17424,0
328816,0
162665,0
354543,0
282137,0
301613,0
108,0
371745,0
316591,0
27235,0
379661,0
104650,0
50995,0
102024,0
102375,0
113671,0
278381,1
22948,0
289959,0
348816,0
91998,0
195484,0
49599,0
10409,0
161967,0
105421,0
110903,0
189925,0
171128,0
48681,0
320454,1
174711,0
50481,0
78425,1
163384,0
305500,0
381922,0
